HotelCode|RoomAmenities
204307|TV,FAX,MADSVC,OVRPRJ,DVD,HAC47,LOUNGE,MOVIES,DSKLMP,CRIB,IRONBD,WHTBRD,BAR,TVSAT,FPRKNG,NWSPPR,SAFDEP,GOLF,PRKNG,BATH,NSMK,ROOM,TMPCTL,HAIR
204308|TV,FAX,MADSVC,OVRPRJ,DVD,COFMKR,HAC47,WHTBRD,REST,FPRKNG,TVSAT,BAR,KIDACT,SAFDEP,GOLF,PRKNG,NSMK,ROOM,HAIR
204309|FAX,MADSVC,OVRPRJ,ICEMCH,HAC47,SHOP,WHTBRD,FPRKNG,BAR,PETS,TENNIS,SAFDEP,GOLF,PRKNG,NSMK,ORBBRK
204310|OVRPRJ,HAC47,DESK24,PRKBUS,WAKEUP,SHOWER,PRKNG,AVEQUP,SHUTTL,SAUNA,SPA,BATH,INTHS,EXCKOT,CONDSK,ROOM,FAX,TPRESS,CRIB,BAR,REST,MTGFAC,PRKOUT,POOLIN,SAFDEP,IRON,POOLHT,NSMK,CONLEV,SECURE
204311|TV,OVRPRJ,TEL,SHOP,ELEV,DESK24,CNFFAC,WTRSKI,WAKEUP,TENNIS,STMBTH,SHOWER,TVRMOT,GOLF,MP,AVEQUP,SAUNA,COFFEE,SPA,INTHS,CONDSK,ROOM,HEALTH,CMPRTL,SMKDET,FAX,DRVRNG,CURREX,COFMKR,LANDRY,BAR,REST,FPRKNG,PRKOUT,CAR,POOLIN,DOCTOR,SAFDEP,IRON,SOLARM,NSMK,RACCRT,AIRLIN,MULTI,SECURE
204312|ORBWLS,HAC116,HAC47,ELEV,CNFFAC,BAR,REST,FPRKNG,PETS,HAC138,MTGFAC,WCHR,NSMK,ROOM
204313|CNTBRK,FLORST,TV,PHSPKR,TEL,DESK24,AIRCON,ADPTRS,WAKEUP,STMBTH,SHOWER,TVRMOT,ALRMCK,BEAUTY,BATH,SPA,BARBER,EXCKOT,ROOM,HEALTH,MADSVC,RADIO,PICNIC,CURREX,ICEMCH,HAC116,LOUNGE,CRIB,JACUZ,LANDRY,REST,GYM,SOFABD,MTGFAC,CAR,POOLIN,SAFDEP,VALET,JOGTRK,TMPCTL,HAC47,MOVIES,EXCKIN,WTRSKI,TVCAB,NWSPPR,TENNIS,PRKNG,SAUNA,COFFEE,INTHS,CONDSK,DRGSTR,HAIR,FAX,TPRESS,SAFE,COFMKR,POOL,LDRYMT,IRONBD,BAR,FPRKNG,ROOM24,TRNDWN,VIDCKO,IRON,NSMK,BTHTEL
204320|REST
204321|TV,OVRPRJ,DVD,HAC47,MOVIES,WHTBRD,NWSPPR,TENNIS,GOLF,PRKNG,BATH,ROOM,HAIR,FAX,MADSVC,TPRESS,ICEMCH,COFMKR,IRONBD,CRIB,DSKLMP,COMPUT,TVSAT,FPRKNG,SOFABD,KIDACT,SAFDEP,FRCLLS,NSMK,TMPCTL
204322|CNTBRK,TV,OVRPRJ,FAMILY,HAC47,ELEV,DESK24,CNFFAC,CNFSTE,AIRCON,WHTBRD,CP,TVCAB,WAKEUP,CPSVC,TVRMOT,SECU24,PRKNG,ALRMCK,COFFEE,BATH,INTHS,ROOM,HAIR,EASEL,EXLEVL,BUSCTR,SMKDET,MADSVC,PRJECT,CURREX,COFMKR,HAC116,LOUNGE,IRONBD,CRIB,RMA161,BAR,REST,ROOM24,GYM,MTGFAC,IRON,NSMK,SECURE
204323|SAFDEP,ORBWLS,CNFFAC,LANDRY,INTHS,BAR,REST,NSMK,FPRKNG
204324|BUSCTR,ORBWLS,CNFFAC,DISABL,LANDRY,REST,CONLEV,NSMK,ROOM,PETS
204325|TV,OVRPRJ,DVD,SHOP,HAC47,MOVIES,WHTBRD,ADPTRS,GOLF,PRKNG,BATH,ROOM,HAIR,FAX,MADSVC,GIFT,ICEMCH,COFMKR,IRONBD,CRIB,DSKLMP,BAR,TVSAT,FPRKNG,KIDACT,POOLIN,SAFDEP,NSMK,TMPCTL
204326|MADSVC,ICEMCH,DVD,HAC47,IRONBD,MOVIES,DSKLMP,REST,FPRKNG,BAR,PETS,SAFDEP,PRKNG,BATH,NSMK,ROOM,HAIR
204327|BUSCTR,ORBWLS,CNFFAC,LANDRY,REST,FPRKNG,BAR,ORBSPA,MTGFAC,TENNIS,BABY,BEAUTY,SPA,NSMK,CONLEV,ROOM,HEALTH
204330|POOL,CNFFAC,NSMK,FPRKNG,ROOM
204331|TV,OVRPRJ,TOUR,HAC47,ELEV,EXCKIN,DESK24,AIRCON,WAKEUP,TVCAB,NWSPPR,SHOWER,ALRMCK,AVEQUP,BEAUTY,SAUNA,SPA,BATH,CONDSK,EXCKOT,ROOM,PRKVAL,BUSCTR,FAX,CRIB,BAR,REST,TVSAT,BELL,MTGFAC,POOLIN,SAFDEP,IRON,POOLHT,NSMK,CONLEV,SECURE
204333|BUSCTR,FAX,OVRPRJ,HAC47,CRIB,ELEV,DESK24,REST,BAR,PETS,BELL,WAKEUP,PRKOUT,MTGFAC,SAFDEP,SHOWER,IRON,PRKNG,PRKIND,ALRMCK,NSMK,ROOM,SECURE
204334|BUSCTR,HAC116,ORBWLS,HAC47,POOL,ELEV,CNFFAC,RMA207,REST,FPRKNG,BAR,ORBSPA,HAC222,MTGFAC,POOLIN,SPA,INTHS,NSMK,ROOM,HEALTH
204336|ORBWLS,PRKNG,ELEV,CNFFAC,LANDRY,SPA,BAR,REST,NSMK,ROOM24,HAC138
204337|TV,MADSVC,OVRPRJ,DVD,ICEMCH,HAC47,MOVIES,DSKLMP,IRONBD,WHTBRD,REST,TVSAT,BAR,KIDACT,SAFDEP,GOLF,PRKNG,FRCLLS,NSMK,AIRLIN,ROOM,TMPCTL,EXLEVL,HAIR
204341|Iron/ironing board (on request),Individually decorated
204343|ORBWLS,CNFFAC,INTHS,REST,FPRKNG,ORBSPA,ROOM,PETS,HEALTH
204344|All rooms are large in size and in good condition, as are the bathrooms. The rooms all have satellite TV along with tea and coffee making facilities. Rooms are decorated in a traditional style.
204345|All 106 en-suite bedrooms are well appointed, offering tea and coffee making facilities, 24 hour room service, trouser press, WIFi access and hair dryer.Bedrooms are of a medium size and modern in style.  Both bedrooms and bathrooms are of a very good standard, and are decorated in modern shades of red with beech and dark wood features and light colored walls.
204346|All rooms are equipped with satellite TV, trouser press, hair dryer and tea/coffee making facilities. All are medium in size and are in good condition.
204347|OVRPRJ,HAC47,DESK24,EXCKIN,PRKBUS,WAKEUP,PRKNG,AVEQUP,BEAUTY,SAUNA,COFFEE,SPA,BATH,EXCKOT,ROOM,HAIR,FAX,CRIB,JACUZ,BAR,REST,BELL,MTGFAC,PRKOUT,POOLIN,SAFDEP,IRON,POOLHT,NSMK,SECURE
204348|HAC116,ORBWLS,HAC47,CNFFAC,LANDRY,RMA207,REST,FPRKNG,BAR,PHY69,HAC222,PETS,PHY50,WCHR,DISABL,INTHS,NSMK,ROOM,PHY28
204352|Recently refurbished the rooms at the hotel are now of a good standard and are simply designed in neutral colours. All are fully equipped with modern amenities such as highspeed internet access, room safe, room fridge, tea &amp; coffee making facilities, interactive LCD TV with satellite channels and movie options.
204357|OVRPRJ,HAC47,DESK24,PRKBUS,WAKEUP,PRKNG,AVEQUP,ALRMCK,SAUNA,BATH,EXCKOT,ROOM,HAIR,BUSCTR,FAX,TPRESS,CRIB,BAR,REST,PETS,MTGFAC,PRKOUT,POOLIN,DOCTOR,SAFDEP,IRON,POOLHT,NSMK,SECURE
204358|ICEMCH,COFMKR,HAC116,HAC47,DSKLMP,CRIB,ELEV,CNFFAC,DESK24,REST,FPRKNG,WAKEUP,GYM,PRKOUT,CPSVC,SAFDEP,TVRMOT,PRKNG,WCHR,ALRMCK,NSMK,SECURE
204360|HAC47,SHOP,ELEV,MOVIES,CNFFAC,AIRCON,TVCAB,WAKEUP,CPSVC,GOLF,SECU24,COFFEE,SPA,EXCKOT,ROOM,HEALTH,HAIR,SMKDET,BUSCTR,COFMKR,RMA161,IRONBD,LDRYMT,LANDRY,BAR,REST,FPRKNG,GYM,SOFABD,PRKOUT,MTGFAC,SAFDEP,IRON,WCHR,BRALEL,PHNSRV,NSMK,MULTI
204361|Rooms are elegantly furnished to a high standard with a classic decor. Rooms are of a medium size and feature all modern amenities. Rooms have all the indulgences you expect, mini-bar, satellite TV, tea, coffee and telephone. Guests may also choose the Tower Suite and you even have your own spiral staircase. And if you want to arrive by helicopter, unlike most hotels in Cheshire we have our own helipad in the grounds!
204362|OVRPRJ,HAC47,DESK24,SPRINK,PRKBUS,WAKEUP,PRKNG,AVEQUP,ALRMCK,BEAUTY,SAUNA,SPA,BATH,EXCKOT,ROOM,HAIR,BUSCTR,FAX,TPRESS,CURREX,CRIB,REST,BAR,PETS,PRKOUT,MTGFAC,DOCTOR,POOLIN,SAFDEP,IRON,POOLHT,NSMK,SECURE
204365|Daily housekeeping,Bathtub or shower
204366|NSMK
204367|BUSCTR,ORBWLS,DISABL,CNFFAC,INTHS,REST,NSMK,FPRKNG,HEALTH
204369|Room service (limited hours),Private bathroom
204370|CNTBRK,EP,HAC47,ELEV,CNFFAC,AIRCON,CP,PRKBUS,NWSPPR,CPSVC,PRKTRK,PRKNG,MINBAR,AVEQUP,INTHS,BUSCTR,FAX,OVRSZD,ICEMCH,VENDNG,HAC116,SAFE,IRONBD,DSKLMP,RMPACC,JACUZ,REST,GYM,PRKOUT,MTGFAC,WCHR,NSMK,SECURE
206333|The medium sized bedrooms are all decorated and furnished in the same traditional style and offer a range of modern amenities including trouser press, tea and coffee facilities and satellite television. The white tiled bathrooms are in good condition, as are the bedrooms.
206359|All rooms are medium sized and although basic are clean and well presented. All rooms have recently had tea and coffee making facilities added.
206360|ORBWLS,LANDRY,NSMK
206362|FAX,MADSVC,GIFT,OVRPRJ,DVD,ICEMCH,HAC47,SHOP,WHTBRD,REST,FPRKNG,BAR,POOLIN,TENNIS,SAFDEP,GOLF,PRKNG,ENTMNT,NSMK,ROOM
206450|Stovetop
206451|All our rooms are newly renovated with a neutral pastel colour scene, cosy deco and features LCD TV, radio, DVD player, and Tea &amp; Coffee making facilities. And for additional safety and security, the main entrance and bedrooms are fitted with the latest electronic door looking system. Wi-Fi is available throughout the hotel
206789|BUSCTR,FAX,ICEMCH,SAFE,COFMKR,ORBWLS,ELEV,REST,CP,TVCAB,SOFABD,SAFDEP,IRON,SECU24,ALRMCK,OTA_P_903,INTHS,NSMK,ORBBRK,HAIR
206797|Hair dryer (on request)
206801|ORBWLS,INTHS,REST,ROOM
206812|ORBWLS,REST,ROOM
206814|Phone,Free toiletries
206831|The 4 million pound public and full bedroom refurbishment back in 2006 has meant that all ensuite rooms are air conditioned, plush, comfortable and fully equiped with all facilities you would expect in a 4 star hotel.  WIFI internet access is also available and many have fabulous seascape views where you can watch the sun set over the Great Orme.
206838|ORBWLS
206843|BUSCTR,TOUR,ORBWLS,PHY42,ELEV,CNFFAC,BAR,SAFDEP,PRKNG,WCHR,DISABL,NSMK,INTHS,ROOM,PHY28
206852|OVRPRJ,HAC47,DESK24,PRKBUS,WAKEUP,SHOWER,TENOUT,PRKNG,PRKIND,AVEQUP,SPA,BATH,INTHS,EXCKOT,CONDSK,ROOM,CMPRTL,TPRESS,CRIB,BAR,REST,PETS,MTGFAC,PRKOUT,DOCTOR,SAFDEP,IRON,CONLEV,NSMK,SECURE
207314|COFMKR,HAC47,ELEV,DESK24,REST,FPRKNG,BAR,BELL,TVCAB,WAKEUP,PRKOUT,NWSPPR,SAFDEP,ALRMCK,OTA_P_903,INTHS,NSMK,ROOM,SECURE,HAIR
207357|Free cribs/infant beds
207366|Free toiletries,Bathtub only
207418|TV,OVRPRJ,HAC47,ELEV,DESK24,TVCAB,WAKEUP,SHOWER,AVEQUP,ALRMCK,SAUNA,OTA_P_903,SPA,BATH,INTHS,ROOM,BUSCTR,FAX,CRIB,TVSAT,REST,BAR,PETS,MTGFAC,POOLIN,DOCTOR,IRON,POOLHT,NSMK,SECURE
207925|BUSCTR,CURREX,ORBWLS,ELEV,CNFFAC,LANDRY,REST,BAR,ROOM24,DOCTOR,SAFDEP,PRKNG,DISABL,SPA,INTHS,NSMK,CONLEV,ROOM,HEALTH
207995|Iron/ironing board (on request)
208001|Rooms are average in size, basic in decor but clean and well kept. Bathrooms are in good condition.
208120|BUSCTR,ORBWLS,DISABL,INTHS,CONLEV
208123|CELTEL,TV,OVRPRJ,HAC47,ELEV,EXCKIN,DESK24,SPRINK,PRKBUS,WAKEUP,TVCAB,SHOWER,PRKNG,ALRMCK,AVEQUP,PRKIND,SAUNA,SPA,BATH,INTHS,CONDSK,EXCKOT,ROOM,HAIR,BUSCTR,FAX,GIFT,CURREX,CRIB,JACUZ,BAR,TVSAT,REST,BELL,MTGFAC,DOCTOR,SAFDEP,IRON,NSMK,CONLEV,AIRLIN,SECURE
208125|Hair dryer,Rollaway/extra beds available,Cribs/infant beds (surcharge)
208128|BUSCTR,TOUR,ORBWLS,POOL,ELEV,CNFFAC,LANDRY,RMA207,REST,BAR,ORBSPA,HAC222,ROOM24,POOLIN,SAFDEP,DISABL,NSMK,CONLEV,ROOM,HEALTH
208209|LOUNGE,HAC47,ELEV,IRONBD,REST,FPRKNG,PRKOUT,POOLOT,SAFDEP,INTHS,NSMK,SECURE,HAIR
208266|Television
208284|ORBWLS,CNFFAC,REST,NSMK,ROOM
208339|ORBWLS,POOL,CNFFAC,REST,FPRKNG
208642|OTA_P_903,INTHS
208678|ORBWLS,PRKNG,CONLEV,NSMK,HAC142
208691|BUSCTR,CURREX,ORBWLS,ORBSHT,ELEV,LANDRY,RMA207,REST,BAR,ORBSPA,DOCTOR,SAFDEP,PRKNG,DISABL,SPA,NSMK,CONLEV,ROOM,HEALTH
208696|Air conditioning,Kitchenette,Free cribs/infant beds
208704|ORBWLS,DISABL,INTHS,HEALTH
208763|ORBWLS,INTHS,CONLEV
208783|TV,OVRPRJ,DVD,SHOP,HAC47,MOVIES,WHTBRD,NWSPPR,TENNIS,GOLF,PRKNG,MINBAR,BATH,CONDSK,ROOM,PRKVAL,EXLEVL,HAIR,BUSCTR,MADSVC,LOUNGE,IRONBD,CRIB,DSKLMP,BAR,REST,TVSAT,BELL,CAR,KIDACT,NSMK,TMPCTL
208893|Room service (limited hours),Private bathroom
208901|The 43 rooms vary in size but are mostly large and kept in good condition along with the Bathrooms. All rooms are equipped with full facilities and are Spacious with elegant furniture.
208918|PRKNG,ELEV,DISABL,PRKRV,ROOM24,GYM
209055|INTHS
209062|HAC116,RMA207
209204|CNTBRK,MOVIES,ELEV,CNFFAC,CNFSTE,DESK24,AIRCON,WAKEUP,CPSVC,PRKNG,PRKIND,AVEQUP,EXCKOT,ROOM,CMPRTL,HAIR,MADSVC,CURREX,SITTNG,COFMKR,DSKLMP,LANDRY,BAR,REST,PETS,MTGFAC,CAR,SAFDEP,NSMK,SECURE
209236|ORBWLS
209264|CNTBRK,TV,PHSPKR,DESK24,ADPTRS,WAKEUP,TVRMOT,AVEQUP,ALRMCK,BATH,ROOM,SMKDET,RADIO,MADSVC,PRJECT,HAC116,DSKLMP,CRIB,LANDRY,REST,BELL,MTGFAC,VALET,SECURE,DVD,FAMILY,HAC47,ELEV,MOVIES,TVCAB,CPSVC,PRKNG,SECU24,INTHS,EASEL,HAIR,FISH,COFMKR,SAFE,IRONBD,RMA161,BAR,FPRKNG,ROOM24,TRNDWN,VIDCKO,IRON,NSMK,BTHTEL
209303|All 185 superbly finished bedrooms (newly refurbished) including 13 rooms in the magnificent 16th Century Manor House, offer the luxury you expect from a 4* Deluxe hotel. Everything is at hand: LCD television, superb en suite facilities, WiFi, Sealy beds, complimentary tea and coffee plus a fridge and laptop safe.
209320|Hair dryer,Cribs/infant beds (surcharge)
209427|DOCTOR,SAFDEP,TOUR,ORBWLS,ELEV,DISABL,BABY,INTHS,CONLEV,NSMK
209502|ORBWLS,NSMK,HAC222
209829|CNTBRK,FAX,COFMKR,HAC47,IRONBD,CRIB,DSKLMP,CNFFAC,DESK24,ATM,CP,PETS,PRKBUS,CPSVC,NWSPPR,PRKTRK,TVRMOT,PRKNG,ALRMCK,INTHS,EXCKOT,SECURE
210055|CURREX,ORBWLS,HAC47,ELEV,CNFFAC,LANDRY,RMA207,BAR,REST,PHY69,HAC222,SAFDEP,DISABL,PRKNG,CONLEV
212066|The rooms are of a medium size. They are all niceley decorated in a traditional style with wooden furniture. They are very comfortable. Both rooms and bathrooms are in good conditions.
212584|Hair dryer
212842|ORBWLS,NSMK,ROOM
212844|Coffee/tea maker,Hair dryer,Free cribs/infant beds
212845|All rooms are medium in size and in good condition, decorated in a traditional and simple style, retaining a fresh atmosphere. The bathrooms and small in size and in good condition.
212887|RADIO,TPRESS,CURREX,COFMKR,HAC47,POOL,LOUNGE,ELEV,JACUZ,FPRKNG,REST,BELL,GYM,WAKEUP,TVCAB,PRKOUT,POOLIN,STMBTH,SAFDEP,INTHS,NSMK,ROOM,SECURE,HAIR
212913|&lt;p&gt;&lt;b&gt;Fees&lt;/b&gt; &lt;br /&gt;&lt;p&gt;The following fees and deposits are charged by the property at time of service, check-in, or check-out. &lt;/p&gt; &lt;ul&gt;                    &lt;li&gt;Rollaway bed fee: GBP 15 per night&lt;/li&gt;  &lt;/ul&gt; &lt;p&gt;The above list may not be comprehensive. Fees and deposits may not include tax and are subject to change. &lt;/p&gt;&lt;/p&gt;
213441|BUSCTR,ORBWLS,ELEV,CNFFAC,LANDRY,RMA207,BAR,REST,HAC222,ROOM24,SAFDEP,PRKNG,INTHS,NSMK,CONLEV
215016|ORBWLS,FPRKNG
215019|Premium bedding
215020|Hair dryer
215023|BUSCTR,ORBWLS,CNFFAC,INTHS,CONLEV,ROOM,PETS
215024|ORBWLS,FPRKNG
215025|HAC116,ORBWLS,RMPACC,CNFFAC,LANDRY,RMA207,REST,FPRKNG,BAR,PHY69,HAC222,PETS,ROOM24,MTGFAC,GOLF,NSMK,HAC142,ROOM,PHY28
215026|ORBWLS,POOL,DISABL,CNFFAC,SPA,INTHS,REST,FPRKNG,ORBSPA,ORBBRK,ROOM,HEALTH
215028|Refrigerator,Room service (24 hours),Free cribs/infant beds
215029|BUSCTR,ORBWLS,DISABL,CNFFAC,INTHS,REST,NSMK,FPRKNG,PETS
215030|BUSCTR,ORBWLS,CNFFAC,DISABL,INTHS,REST,NSMK
215031|BUSCTR,ORBWLS,DISABL,CNFFAC,INTHS,REST,NSMK
215034|CNTBRK,OVRPRJ,HAC47,ELEV,EXCKIN,CNFFAC,DESK24,AIRCON,CP,PRKBUS,WAKEUP,NWSPPR,CPSVC,TVRMOT,PRKTRK,PRKNG,ALRMCK,AVEQUP,INTHS,EXCKOT,FAX,CURREX,ICEMCH,COFMKR,SAFE,HAC116,LDRYMT,DSKLMP,CRIB,IRONBD,RMPACC,REST,PRKOUT,MTGFAC,NSMK,SECURE
226269|Desk
226270|ORBWLS,POOL,DISABL,CNFFAC,INTHS,REST,ORBSPA,ROOM,HEALTH
226273|Name: Double En-suite Description: &lt;strong&gt;1 double bed&lt;/strong&gt;&lt;br /&gt; &lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi and digital channels &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Coffee/tea maker&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt;Non-Smoking&lt;br /&gt; Name: Twin Room, Ensuite Description: &lt;strong&gt;1 double bed or 2 single beds&lt;/strong&gt;&lt;br /&gt; &lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi and digital channels &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Coffee/tea maker&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt;Non-Smoking&lt;br /&gt; Name: Family Room Description: &lt;strong&gt;1 double and 1 single bed&lt;/strong&gt;&lt;br /&gt; &lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi and digital channels &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Coffee/tea maker&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt;Non-Smoking&lt;br /&gt; Name: Twin Room, Ensuite Description: &lt;strong&gt;2 single beds&lt;/strong&gt;&lt;br /&gt; &lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi and digital channels &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Coffee/tea maker&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt;Non-Smoking&lt;br /&gt; Name: Double Room, Ensuite Description: &lt;strong&gt;1 double bed&lt;/strong&gt;&lt;br /&gt; &lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi and digital channels &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Coffee/tea maker&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt;Non-Smoking&lt;br /&gt; Name: Twin Room, Ensuite Description: &lt;strong&gt;2 single beds&lt;/strong&gt;&lt;br /&gt; &lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi and digital channels &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Coffee/tea maker&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt;Non-Smoking&lt;br /&gt; Name: Room 1 King Bed Ensuite Description: &lt;strong&gt;1 double bed&lt;/strong&gt;&lt;br /&gt; &lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi and digital channels &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Coffee/tea maker&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt;Non-Smoking&lt;br /&gt; Name: Twin Room, Ensuite Description: &lt;strong&gt;2 single beds&lt;/strong&gt;&lt;br /&gt; &lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi and digital channels &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Coffee/tea maker&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt;Non-Smoking&lt;br /&gt; Name: Double Room, Ensuite Description: &lt;strong&gt;1 double bed&lt;/strong&gt;&lt;br /&gt; &lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi and digital channels &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Coffee/tea maker&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt;Non-Smoking&lt;br /&gt; Name: Room One King Bed Ensuite Description: &lt;strong&gt;1 double bed&lt;/strong&gt;&lt;br /&gt; &lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi and digital channels &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Coffee/tea maker&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt;Non-Smoking&lt;br /&gt; Name: Twin Room, Ensuite Description: &lt;strong&gt;2 single beds&lt;/strong&gt;&lt;br /&gt; &lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi and digital channels &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Coffee/tea maker&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt;Non-Smoking&lt;br /&gt; Name: Twin Room, Ensuite Description: &lt;strong&gt;2 single beds&lt;/strong&gt;&lt;br /&gt; &lt;b&gt;Entertainment&lt;/b&gt; - Free WiFi and digital channels &lt;br /&gt;&lt;b&gt;Food &amp; Drink&lt;/b&gt; - Coffee/tea maker&lt;br /&gt;&lt;b&gt;Bathroom&lt;/b&gt; - Private bathroom and a hair dryer&lt;br /&gt;Non-Smoking&lt;br /&gt;
226274|REST,PHY69,PETS
226275|ORBWLS,CNFFAC,LANDRY,BAR,REST,FPRKNG,PETS,SAFDEP,DISABL,INTHS,CONLEV,NSMK,ROOM
226282|TV,TEL,FIRELT,FAMILY,KITFUL,SHOP,ELEV,DESK24,AIRCON,SPRINK,WAKEUP,TVCAB,STMBTH,SHOWER,TVRMOT,MP,MINBAR,INTHS,ROOM,HEALTH,SMKDET,ELECDR,RADIO,TPRESS,COFMKR,BAR,FPRKNG,REST,PETS,IRON,SOLARM,NSMK,SECURE
226283|PHY2,ORBWLS,RMA207,INTHS,BAR,REST,NSMK,FPRKNG,HAC222,PHY69,ROOM,PETS
226289|Phone,Desk
226290|Free WiFi
226291|Pillowtop mattress
226293|BUSCTR,SAFDEP,ELEV,LANDRY,SPA,INTHS,REST,CONLEV,NSMK,ROOM
226295|REST,PHY69,PETS
226297|CURREX,ELEV,LANDRY,RMA207,BAR,REST,ORBSPA,ROOM24,MTGFAC,POOLIN,SAFDEP,PRKNG,NSMK,CONLEV,HEALTH
226299|&lt;p&gt;&lt;b&gt;National Rating&lt;/b&gt; &lt;br /&gt;This establishment has received its official star rating from VisitEngland, the National Tourist Board for England.&lt;/p&gt;
226301|TV,OVRPRJ,TEL,FIRELT,FAMILY,ORBWLS,SHOP,ELEV,DESK24,CNFFAC,AIRCON,WAKEUP,TVCAB,STMBTH,SHOWER,TVRMOT,MP,ALRMCK,AVEQUP,COFFEE,SAUNA,INTHS,EXCKOT,ROOM,HEALTH,ELECDR,SMKDET,SAFE,COFMKR,BAR,REST,ROOM24,PRKOUT,POOLIN,SAFDEP,IRON,SOLARM,DISCO,NSMK,SECURE
226303|In-room climate control (air conditioning)
226304|There are 87 rooms. This is 100% non smoking hotel.
226306|TV,FAX,CURREX,ICEMCH,HAC47,CRIB,ELEV,DESK24,EXCKIN,TVSAT,REST,BAR,WAKEUP,TVCAB,MTGFAC,DOCTOR,NSMK,EXCKOT,SECURE,ROOM
226308|Television
226309|Bathrobes,Room service (24 hours),DVD player,Individually decorated
226312|BUSCTR,ORBWLS,HAC47,POOL,ORBSHT,ELEV,CNFFAC,LANDRY,REST,BAR,ORBSPA,ROOM24,POOLIN,WCHR,DISABL,BABY,SOLARM,SPA,INTHS,NSMK,CONLEV,ROOM,HEALTH
226316|SAFDEP,ORBWLS,NSMK
226319|BUSCTR,ORBWLS,NSMK
226321|ORBWLS,ORBSHT,CONLEV
226322|ORBWLS,HAC141,NSMK
226324|Cribs/infant beds (surcharge)
226326|Digital TV service
226338|ORBWLS,HAC116,RMA207,NSMK,FPRKNG,HAC222,HAC142
226341|Free WiFi
226342|Coffee/tea maker,Hair dryer
226351|ORBWLS,PRKNG
226354|SAFDEP,ORBWLS,CNFFAC,LANDRY,REST,NSMK
226355|SAFDEP,ORBWLS,HAC47,LANDRY,RMA207,INTHS,CONLEV,NSMK
226356|ORBWLS,DISABL,OTA_P_903,REST,FPRKNG,ROOM
226359|ORBWLS,PHY42,ELEV,RMPACC,LANDRY,RMA207,PHY69,HAC222,SAFDEP,SPA,CONLEV,NSMK,INTHS,ROOM,PHY28
226365|Television,Cable TV service
226366|ORBWLS,RMPACC,CNFFAC,PHY29,REST,FPRKNG,BAR,PHY69,PETS,MTGFAC,OTA_P_903,NSMK,ROOM,PHY28
226367|Iron/ironing board,Free WiFi,Free cribs/infant beds
226369|Room service (limited hours),Private bathroom
226374|Phone,Free toiletries,Desk
226375|TOUR,ORBWLS,ELEV,ORBSHT,LANDRY,RMA207,BAR,REST,HAC222,DOCTOR,SAFDEP,PRKNG,NSMK,ROOM
226378|Air conditioning,In-room safe,Flat-panel TV
226381|In-room childcare (surcharge),Cable TV service
226382|All rooms are newly refurbished with smart furnishings and contemporary decor.  They offer well appointed and modern en suite bathrooms with shower only.
